icd10_code,cc_number,hcc_code,cc_label,is_payment_hcc
S14152D,182,HCC182,Spinal Cord Disorders/Injuries,1
S14153A,182,HCC182,Spinal Cord Disorders/Injuries,1
S14153D,182,HCC182,Spinal Cord Disorders/Injuries,1
S14154A,182,HCC182,Spinal Cord Disorders/Injuries,1
S14154D,182,HCC182,Spinal Cord Disorders/Injuries,1
S14155A,182,HCC182,Spinal Cord Disorders/Injuries,1
S14155D,182,HCC182,Spinal Cord Disorders/Injuries,1
S14156A,182,HCC182,Spinal Cord Disorders/Injuries,1
S14156D,182,HCC182,Spinal Cord Disorders/Injuries,1
S14157A,182,HCC182,Spinal Cord Disorders/Injuries,1
S14157D,182,HCC182,Spinal Cord Disorders/Injuries,1
S14158A,182,HCC182,Spinal Cord Disorders/Injuries,1
S14158D,182,HCC182,Spinal Cord Disorders/Injuries,1
S14159A,182,HCC182,Spinal Cord Disorders/Injuries,1
S14159D,182,HCC182,Spinal Cord Disorders/Injuries,1
S22000A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22000B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22001A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22001B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22002A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22002B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22008A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22008B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22009A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22009B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22010A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22010B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22011A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22011B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22012A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22012B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22018A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22018B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22019A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22019B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22020A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22020B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22021A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22021B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22022A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22022B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22028A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22028B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22029A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22029B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22030A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22030B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22031A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22031B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22032A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22032B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22038A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22038B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22039A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22039B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22040A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22040B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22041A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22041B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22042A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22042B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22048A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22048B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22049A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22049B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22050A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22050B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22051A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22051B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22052A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22052B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22058A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22058B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22059A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22059B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22060A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22060B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22061A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22061B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22062A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22062B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22068A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22068B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22069A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22069B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22070A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22070B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22071A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22071B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22072A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22072B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22078A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22078B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22079A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22079B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22080A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22080B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22081A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22081B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22082A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22082B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22088A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22088B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22089A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S22089B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S240XXA,182,HCC182,Spinal Cord Disorders/Injuries,1
S240XXD,182,HCC182,Spinal Cord Disorders/Injuries,1
S24101A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24101D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24102A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24102D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24103A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24103D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24104A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24104D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24109A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24109D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24111A,181,HCC181,Paraplegia,1
S24111D,181,HCC181,Paraplegia,1
S24111S,181,HCC181,Paraplegia,1
S24112A,181,HCC181,Paraplegia,1
S24112D,181,HCC181,Paraplegia,1
S24112S,181,HCC181,Paraplegia,1
S24113A,181,HCC181,Paraplegia,1
S24113D,181,HCC181,Paraplegia,1
S24113S,181,HCC181,Paraplegia,1
S24114A,181,HCC181,Paraplegia,1
S24114D,181,HCC181,Paraplegia,1
S24114S,181,HCC181,Paraplegia,1
S24119A,181,HCC181,Paraplegia,1
S24119D,181,HCC181,Paraplegia,1
S24119S,181,HCC181,Paraplegia,1
S24131A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24131D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24132A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24132D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24133A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24133D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24134A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24134D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24139A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24139D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24141A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24141D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24142A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24142D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24143A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24143D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24144A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24144D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24149A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24149D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24151A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24151D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24152A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24152D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24153A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24153D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24154A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24154D,182,HCC182,Spinal Cord Disorders/Injuries,1
S24159A,182,HCC182,Spinal Cord Disorders/Injuries,1
S24159D,182,HCC182,Spinal Cord Disorders/Injuries,1
S32000A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32000B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32001A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32001B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32002A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32002B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32008A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32008B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32009A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32009B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32010A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32010B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32011A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32011B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32012A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32012B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32018A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32018B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32019A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32019B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32020A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32020B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32021A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32021B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32022A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32022B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32028A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32028B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32029A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32029B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32030A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32030B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32031A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32031B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32032A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32032B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32038A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32038B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32039A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32039B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32040A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32040B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32041A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32041B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32042A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32042B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32048A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32048B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32049A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32049B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32050A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32050B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32051A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32051B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32052A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32052B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32058A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32058B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32059A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32059B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S3210XA,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S3210XB,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32110A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32110B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32111A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32111B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32112A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32112B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32119A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32119B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32120A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32120B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32121A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32121B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32122A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32122B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32129A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32129B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32130A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32130B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32131A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32131B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32132A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32132B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32139A,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32139B,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S3214XA,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S3214XB,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S3215XA,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S3215XB,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S3216XA,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S3216XB,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S3217XA,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S3217XB,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S3219XA,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S3219XB,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S322XXA,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S322XXB,401,HCC401,Vertebral Fractures without Spinal Cord Injury,1
S32301A,402,HCC402,Hip Fracture/Dislocation,1
S32301B,402,HCC402,Hip Fracture/Dislocation,1
S32302A,402,HCC402,Hip Fracture/Dislocation,1
S32302B,402,HCC402,Hip Fracture/Dislocation,1
S32309A,402,HCC402,Hip Fracture/Dislocation,1
S32309B,402,HCC402,Hip Fracture/Dislocation,1
S32311A,402,HCC402,Hip Fracture/Dislocation,1
S32311B,402,HCC402,Hip Fracture/Dislocation,1
S32312A,402,HCC402,Hip Fracture/Dislocation,1
S32312B,402,HCC402,Hip Fracture/Dislocation,1
S32313A,402,HCC402,Hip Fracture/Dislocation,1
S32313B,402,HCC402,Hip Fracture/Dislocation,1
S32314A,402,HCC402,Hip Fracture/Dislocation,1
S32314B,402,HCC402,Hip Fracture/Dislocation,1
S32315A,402,HCC402,Hip Fracture/Dislocation,1
S32315B,402,HCC402,Hip Fracture/Dislocation,1
S32316A,402,HCC402,Hip Fracture/Dislocation,1
S32316B,402,HCC402,Hip Fracture/Dislocation,1
S32391A,402,HCC402,Hip Fracture/Dislocation,1
S32391B,402,HCC402,Hip Fracture/Dislocation,1
S32392A,402,HCC402,Hip Fracture/Dislocation,1
S32392B,402,HCC402,Hip Fracture/Dislocation,1
S32399A,402,HCC402,Hip Fracture/Dislocation,1
S32399B,402,HCC402,Hip Fracture/Dislocation,1
S32401A,402,HCC402,Hip Fracture/Dislocation,1
S32401B,402,HCC402,Hip Fracture/Dislocation,1
S32402A,402,HCC402,Hip Fracture/Dislocation,1
S32402B,402,HCC402,Hip Fracture/Dislocation,1
S32409A,402,HCC402,Hip Fracture/Dislocation,1
S32409B,402,HCC402,Hip Fracture/Dislocation,1
S32411A,402,HCC402,Hip Fracture/Dislocation,1
S32411B,402,HCC402,Hip Fracture/Dislocation,1
S32412A,402,HCC402,Hip Fracture/Dislocation,1
S32412B,402,HCC402,Hip Fracture/Dislocation,1
S32413A,402,HCC402,Hip Fracture/Dislocation,1
S32413B,402,HCC402,Hip Fracture/Dislocation,1
S32414A,402,HCC402,Hip Fracture/Dislocation,1
S32414B,402,HCC402,Hip Fracture/Dislocation,1
S32415A,402,HCC402,Hip Fracture/Dislocation,1
S32415B,402,HCC402,Hip Fracture/Dislocation,1
S32416A,402,HCC402,Hip Fracture/Dislocation,1
S32416B,402,HCC402,Hip Fracture/Dislocation,1
S32421A,402,HCC402,Hip Fracture/Dislocation,1
S32421B,402,HCC402,Hip Fracture/Dislocation,1
S32422A,402,HCC402,Hip Fracture/Dislocation,1
S32422B,402,HCC402,Hip Fracture/Dislocation,1
S32423A,402,HCC402,Hip Fracture/Dislocation,1
S32423B,402,HCC402,Hip Fracture/Dislocation,1
S32424A,402,HCC402,Hip Fracture/Dislocation,1
S32424B,402,HCC402,Hip Fracture/Dislocation,1
S32425A,402,HCC402,Hip Fracture/Dislocation,1
S32425B,402,HCC402,Hip Fracture/Dislocation,1
S32426A,402,HCC402,Hip Fracture/Dislocation,1
